"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.topic","Input.stance","Input.argument","Input.fallacy_type","Answer.ee","Answer.feedback","Answer.q1_valid","Approve","Reject"
"3VP28W7DUNLDYRWXAJ79W8YSQQXZFC","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Sun Apr 21 06:52:15 PDT 2024","","","3M81GAB8A0KGT2HK8O72B9R0VH4QBK","AD1ILDUXZHASF","Approved","Thu Apr 18 09:58:09 PDT 2024","Thu Apr 18 09:58:24 PDT 2024","Sun Apr 21 09:58:24 PDT 2024","Sun Apr 21 09:59:08 PDT 2024","","","15","100% (26919/26919)","0% (0/0)","0% (0/0)","There should not be parades that celebrate homosexuality.","supporting","Parades celebrating homsexual behavior are not good for society.","faulty generalization","10.681","{}","1"
"3QMELQS6Y5C8D7HVZ9ASGZJGOABR68","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Thu Apr 18 11:26:03 PDT 2024","","","31T4R4OBOSHPXP4BQPURM2GN79ZC7V","AKSLU0C30G3JT","Approved","Sun Apr 14 08:07:29 PDT 2024","Sun Apr 14 08:07:46 PDT 2024","Wed Apr 17 08:07:46 PDT 2024","Wed Apr 17 08:08:08 PDT 2024","","","17","100% (8116/8116)","0% (0/0)","0% (0/0)","Journalism is not in need of subsidies.","counter","Journalists are not making enough money.","faulty generalization","15.635","{}","1"
"3QMELQS6Y5C8D7HVZ9ASGZJGOABR68","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Thu Apr 18 11:26:03 PDT 2024","","","35GMH2SV3EIBFTGO32HONC2LIBWOE2","A345TDMHP3DQ3G","Approved","Sun Apr 14 15:30:10 PDT 2024","Sun Apr 14 15:34:03 PDT 2024","Wed Apr 17 15:34:03 PDT 2024","Wed Apr 17 15:34:08 PDT 2024","","","233","100% (25796/25796)","0% (0/0)","0% (0/0)","Journalism is not in need of subsidies.","counter","Journalists are not making enough money.","faulty generalization","139.552","{}","1"
"3MXX6RQ9EV69M7X23TDOE6ZNR1I4P9","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Wed Apr 17 06:52:10 PDT 2024","","","3AAJC4I4FGTVPDGNJC3W0QMH7MJJZ6","AKSLU0C30G3JT","Approved","Sun Apr 14 07:10:08 PDT 2024","Sun Apr 14 07:10:28 PDT 2024","Wed Apr 17 07:10:28 PDT 2024","Wed Apr 17 07:11:08 PDT 2024","","","20","100% (8116/8116)","0% (0/0)","0% (0/0)","Child actors do not live normal lives.","counter","Child actor's lives are not normal.","None","18.365","{}","5"
"3MXX6RQ9EV69M7X23TDOE6ZNR1I4P9","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Wed Apr 17 06:52:10 PDT 2024","","","3AUQQEL7U5U7ENARW74NXFUPK2HV0L","A345TDMHP3DQ3G","Approved","Sun Apr 14 13:58:37 PDT 2024","Sun Apr 14 13:59:43 PDT 2024","Wed Apr 17 13:59:43 PDT 2024","Wed Apr 17 14:00:09 PDT 2024","","","66","100% (25796/25796)","0% (0/0)","0% (0/0)","Child actors do not live normal lives.","counter","Child actor's lives are not normal.","None","65.586","{}","9"
"3MXX6RQ9EV69M7X23TDOE6ZNR1I4P9","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Wed Apr 17 06:52:10 PDT 2024","","","36WLNQG78ZBRWZRFZXC2HS2MCS9EBH","AD1ILDUXZHASF","Approved","Tue Apr 16 06:55:23 PDT 2024","Tue Apr 16 07:00:45 PDT 2024","Fri Apr 19 07:00:45 PDT 2024","Fri Apr 19 07:01:09 PDT 2024","","","322","100% (26919/26919)","0% (0/0)","0% (0/0)","Child actors do not live normal lives.","counter","Child actor's lives are not normal.","None","137.9","{}","4"
"3OWZNK3RYLQCBYQBG1TUVXPOF4DU2Y","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Thu Apr 18 11:26:04 PDT 2024","","","3483FV8BEEKTV7Y4AM0T4B7507226D","AKSLU0C30G3JT","Approved","Sun Apr 14 07:41:00 PDT 2024","Sun Apr 14 07:41:16 PDT 2024","Wed Apr 17 07:41:16 PDT 2024","Wed Apr 17 07:42:08 PDT 2024","","","16","100% (8116/8116)","0% (0/0)","0% (0/0)","Just because a few people are louder than others, laws shouldn't be changed to accommodate them.","counter","Laws should be for everyone.  If a law is unfair, it should change.","None","14.889","{}","0"
"3OWZNK3RYLQCBYQBG1TUVXPOF4DU2Y","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Thu Apr 18 11:26:04 PDT 2024","","","3X08E93BHVJHD8H5XOCWUOOHGCD667","A345TDMHP3DQ3G","Approved","Sun Apr 14 14:06:39 PDT 2024","Sun Apr 14 14:07:43 PDT 2024","Wed Apr 17 14:07:43 PDT 2024","Wed Apr 17 14:08:08 PDT 2024","","","64","100% (25796/25796)","0% (0/0)","0% (0/0)","Just because a few people are louder than others, laws shouldn't be changed to accommodate them.","counter","Laws should be for everyone.  If a law is unfair, it should change.","None","43.863","{}","9"
"39O0SQZVJN8RH7V0IJFKMDJCJLVR77","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Thu Apr 18 11:26:04 PDT 2024","","","3FUI0JHJPXZJJ675VKG0GI0DWUZ33I","AKSLU0C30G3JT","Approved","Sun Apr 14 07:22:37 PDT 2024","Sun Apr 14 07:22:51 PDT 2024","Wed Apr 17 07:22:51 PDT 2024","Wed Apr 17 07:23:08 PDT 2024","","","14","100% (8116/8116)","0% (0/0)","0% (0/0)","prostitution has been in existence for long and should not be illegal","counter","Prostitution is illegal in many countries and it should be made illegal globally.","None","13.113","{}","0"
"39O0SQZVJN8RH7V0IJFKMDJCJLVR77","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Thu Apr 18 11:26:04 PDT 2024","","","39O5D9O87TT7W63OODR19L4727MC3Z","A345TDMHP3DQ3G","Approved","Sun Apr 14 14:39:11 PDT 2024","Sun Apr 14 14:39:32 PDT 2024","Wed Apr 17 14:39:32 PDT 2024","Wed Apr 17 14:40:08 PDT 2024","","","21","100% (25796/25796)","0% (0/0)","0% (0/0)","prostitution has been in existence for long and should not be illegal","counter","Prostitution is illegal in many countries and it should be made illegal globally.","None","19.676","{}","9"
"3B623HUYJ4R7I00W7D7VQNK3G7L8S0","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Wed Apr 17 06:52:10 PDT 2024","","","3MMN5BL1WZ5K5SFF12LFCH9JWLK3M2","AKSLU0C30G3JT","Approved","Sun Apr 14 09:40:59 PDT 2024","Sun Apr 14 09:41:14 PDT 2024","Wed Apr 17 09:41:14 PDT 2024","Wed Apr 17 09:42:08 PDT 2024","","","15","100% (8116/8116)","0% (0/0)","0% (0/0)","Companies should be allowed to decide workers' pay.","counter","Compensation should not be based on what a company decides.","None","13.811","{}","0"
"3B623HUYJ4R7I00W7D7VQNK3G7L8S0","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Wed Apr 17 06:52:10 PDT 2024","","","3P4RDNWND579UNRDJ8FA0VJRB9QJII","AD1ILDUXZHASF","Approved","Sun Apr 14 12:17:04 PDT 2024","Sun Apr 14 12:17:25 PDT 2024","Wed Apr 17 12:17:25 PDT 2024","Wed Apr 17 12:18:08 PDT 2024","","","21","100% (26919/26919)","0% (0/0)","0% (0/0)","Companies should be allowed to decide workers' pay.","counter","Compensation should not be based on what a company decides.","None","19.539","{}","7"
"3B623HUYJ4R7I00W7D7VQNK3G7L8S0","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Wed Apr 17 06:52:10 PDT 2024","","","3PZDLQMM0TMIBO75KDDWQBZFWUOC2S","A345TDMHP3DQ3G","Approved","Sun Apr 14 15:36:55 PDT 2024","Sun Apr 14 15:39:21 PDT 2024","Wed Apr 17 15:39:21 PDT 2024","Wed Apr 17 15:40:08 PDT 2024","","","146","100% (25796/25796)","0% (0/0)","0% (0/0)","Companies should be allowed to decide workers' pay.","counter","Compensation should not be based on what a company decides.","None","67.477","{}","4"
"3TC2K6WK9G3ED1JYDYSPZ57ZIDM28R","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Thu Apr 18 11:26:04 PDT 2024","","","3FDJT1UU749STJ2GU9WSC1FZLCBK5Z","AKSLU0C30G3JT","Approved","Sun Apr 14 07:12:13 PDT 2024","Sun Apr 14 07:12:36 PDT 2024","Wed Apr 17 07:12:36 PDT 2024","Wed Apr 17 07:13:08 PDT 2024","","","23","100% (8116/8116)","0% (0/0)","0% (0/0)","People who don't trust doctors have the right to try whatever homeopathic remedies they want.","supporting","People have a right not to trust the medical profession.","None","23.019","{}","4"
"3TC2K6WK9G3ED1JYDYSPZ57ZIDM28R","3FE8IUW5NG89GIWQXSIZU429DCB99N","Determine the logical fallacy type","Given a topic, a stance, and an argument, you are asked to evaluate whether the given argument is a logical fallacy. If it is, you are tasked with selecting the fallacy type.","topic, argument, stance, logical fallacy","$0.03","Sun Apr 14 06:52:10 PDT 2024","3","BatchId:5209806;OriginalHitTemplateId:928390828;","3600","259200","Thu Apr 18 11:26:04 PDT 2024","","","32VNZTT0A75WK4BB6OMF8LVZG9N4RM","A345TDMHP3DQ3G","Approved","Sun Apr 14 15:34:43 PDT 2024","Sun Apr 14 15:34:58 PDT 2024","Wed Apr 17 15:34:58 PDT 2024","Wed Apr 17 15:35:08 PDT 2024","","","15","100% (25796/25796)","0% (0/0)","0% (0/0)","People who don't trust doctors have the right to try whatever homeopathic remedies they want.","supporting","People have a right not to trust the medical profession.","None","14.019","{}","5"
